userId	User Name	Clan Id	Chat messages	Time (PT)	Time (UTC)
31_8ce6016e-d2b7-11e3-a92c-12313b09a242	الـفتى الـمشرقي	31_657	'انت جالس تغلط علي وانا محترمك ومحترم الربع	2014-07-21 15:18:23	2014-07-21 22:18:23
31_40770ff7-c6db-11e3-a92c-12313b09a242	المحرق	31_657	'هجمت على الدراز /100	2014-07-20 19:52:28	2014-07-21 02:52:28
29_79bdcf02-b08a-11e3-99ce-22000ad02fa9	خالد	31_657	'بقولك شي ورد علي بصراحه انت من وين 	2014-07-20 20:34:13	2014-07-21 03:34:13
31_d54ddcea-c9a0-11e3-a92c-12313b09a242	وادي ملاح	31_657	'ياشباب عندي سوال	2014-07-21 01:52:13	2014-07-21 08:52:13
31_61413a01-c6d7-11e3-a92c-12313b09a242	الهملة	31_657	'لا 	2014-07-21 09:15:46	2014-07-21 16:15:46
31_e19a4fc9-be71-11e3-a92c-12313b09a242	الوايلي	31_657	'شباب ابي دعم	2014-07-21 13:37:14	2014-07-21 20:37:14
29_620b7e37-af1c-11e3-99ce-22000ad02fa9	الفرسان	31_657	'وراحو وانت السبب	2014-07-21 15:18:24	2014-07-21 22:18:24
31_40770ff7-c6db-11e3-a92c-12313b09a242	المحرق	31_657	'١٠٠	2014-07-20 19:52:36	2014-07-21 02:52:36
31_10e0439f-09f2-11e4-b281-22000ad2b690	الجويه	31_657	'انا	2014-07-20 20:34:21	2014-07-21 03:34:21
31_d54ddcea-c9a0-11e3-a92c-12313b09a242	وادي ملاح	31_657	'اذا استخدمت فارس في المعارك لازم ١٥ الف نفط عشاان اجهزه	2014-07-21 01:53:00	2014-07-21 08:53:00
31_f627f056-ba76-11e3-a92c-12313b09a242	الغالية	31_657	'تم الدعم 	2014-07-21 09:15:57	2014-07-21 16:15:57
29_6bd675b5-b666-11e3-a92c-12313b09a242	سقطره	31_657	'تم الدعم	2014-07-21 13:37:52	2014-07-21 20:37:52
31_8ce6016e-d2b7-11e3-a92c-12313b09a242	الـفتى الـمشرقي	31_657	'زين راحو	2014-07-21 15:18:47	2014-07-21 22:18:47
29_eb65b175-b400-11e3-a92c-12313b09a242	بلهول	31_657	'دعم ي خوان شما	2014-07-20 19:54:30	2014-07-21 02:54:30
29_79bdcf02-b08a-11e3-99ce-22000ad02fa9	خالد	31_657	'اي انت 	2014-07-20 20:34:31	2014-07-21 03:34:31
31_d54ddcea-c9a0-11e3-a92c-12313b09a242	وادي ملاح	31_657	'ولا اهي بس مره وتقدر تستخدمه اكثر من مره	2014-07-21 01:53:34	2014-07-21 08:53:34
31_61413a01-c6d7-11e3-a92c-12313b09a242	الهملة	31_657	'انا شيعي	2014-07-21 09:16:04	2014-07-21 16:16:04
31_e19a4fc9-be71-11e3-a92c-12313b09a242	الوايلي	31_657	'شكران	2014-07-21 13:38:42	2014-07-21 20:38:42
29_620b7e37-af1c-11e3-99ce-22000ad02fa9	الفرسان	31_657	'انا ما غلطت شوف المحادثه للكل	2014-07-21 15:18:54	2014-07-21 22:18:54
31_40770ff7-c6db-11e3-a92c-12313b09a242	المحرق	31_657	'مشكور ماقصرت	2014-07-20 19:57:04	2014-07-21 02:57:04
31_10e0439f-09f2-11e4-b281-22000ad2b690	الجويه	31_657	'من القصيم	2014-07-20 20:34:38	2014-07-21 03:34:38
31_4691c489-f26f-11e3-b281-22000ad2b690	الخبز	31_657	'مره وتقدر تستخدمه مليون مره بعدها 	2014-07-21 01:54:08	2014-07-21 08:54:08
31_40770ff7-c6db-11e3-a92c-12313b09a242	المحرق	31_657	'لا انا شيعي وفتخر	2014-07-21 09:16:12	2014-07-21 16:16:12
31_e19a4fc9-be71-11e3-a92c-12313b09a242	الوايلي	31_657	'من ابي دعم يا رسل النجده	2014-07-21 13:40:42	2014-07-21 20:40:42
31_19cc9350-c030-11e3-a92c-12313b09a242	المري	31_657	'من اللي راح ؟؟	2014-07-21 15:18:56	2014-07-21 22:18:56
31_61413a01-c6d7-11e3-a92c-12313b09a242	الهملة	31_657	'العفو	2014-07-20 19:57:05	2014-07-21 02:57:05
31_10e0439f-09f2-11e4-b281-22000ad2b690	الجويه	31_657	'منور	2014-07-20 20:34:41	2014-07-21 03:34:41
31_d54ddcea-c9a0-11e3-a92c-12313b09a242	وادي ملاح	31_657	'تسلم	2014-07-21 01:55:22	2014-07-21 08:55:22
31_f627f056-ba76-11e3-a92c-12313b09a242	الغالية	31_657	'عيل ليش قلتوا دراز ذلف 	2014-07-21 09:16:28	2014-07-21 16:16:28
29_6bd675b5-b666-11e3-a92c-12313b09a242	سقطره	31_657	'ارسل واحنا حاضررين 	2014-07-21 13:42:04	2014-07-21 20:42:04
29_620b7e37-af1c-11e3-99ce-22000ad02fa9	الفرسان	31_657	'اسأل 	2014-07-21 15:19:06	2014-07-21 22:19:06
31_40770ff7-c6db-11e3-a92c-12313b09a242	المحرق	31_657	'سامحني ماعندي قواي 	2014-07-20 19:57:42	2014-07-21 02:57:42
31_10e0439f-09f2-11e4-b281-22000ad2b690	الجويه	31_657	'ونت من وين	2014-07-20 20:34:48	2014-07-21 03:34:48
31_4691c489-f26f-11e3-b281-22000ad2b690	الخبز	31_657	'الله يسلمك	2014-07-21 01:59:51	2014-07-21 08:59:51
29_6bd675b5-b666-11e3-a92c-12313b09a242	سقطره	31_657	'كل المذاهب اخووان واهل 	2014-07-21 09:16:30	2014-07-21 16:16:30
29_79bdcf02-b08a-11e3-99ce-22000ad02fa9	خالد	31_657	'السلام عليكم 	2014-07-21 13:42:15	2014-07-21 20:42:15
29_d50cd36b-b343-11e3-a92c-12313b09a242	قرية المنانعه	31_657	'تسلمون يالربع	2014-07-21 15:19:08	2014-07-21 22:19:08
29_79bdcf02-b08a-11e3-99ce-22000ad02fa9	خالد	31_657	'مرحبا يالفتى 	2014-07-20 19:58:23	2014-07-21 02:58:23
29_79bdcf02-b08a-11e3-99ce-22000ad02fa9	خالد	31_657	'تعرف عايض 	2014-07-20 20:34:54	2014-07-21 03:34:54
31_61413a01-c6d7-11e3-a92c-12313b09a242	الهملة	31_657	'ولا مو عاجبا ينتحر	2014-07-21 09:16:37	2014-07-21 16:16:37
29_6bd675b5-b666-11e3-a92c-12313b09a242	سقطره	31_657	'وعليكم السلاام يا اميررر	2014-07-21 13:42:27	2014-07-21 20:42:27
31_8ce6016e-d2b7-11e3-a92c-12313b09a242	الـفتى الـمشرقي	31_657	'بس ي بعدي  الي راح مانقصنا 	2014-07-21 15:19:09	2014-07-21 22:19:09
31_61413a01-c6d7-11e3-a92c-12313b09a242	الهملة	31_657	'اطرد الدراز	2014-07-20 19:58:59	2014-07-21 02:58:59
31_10e0439f-09f2-11e4-b281-22000ad2b690	الجويه	31_657	'وراه	2014-07-20 20:35:00	2014-07-21 03:35:00
29_6bd675b5-b666-11e3-a92c-12313b09a242	سقطره	31_657	'تم الدعم قطر 	2014-07-21 02:16:45	2014-07-21 09:16:45
31_61413a01-c6d7-11e3-a92c-12313b09a242	الهملة	31_657	'لان سبنة	2014-07-21 09:16:47	2014-07-21 16:16:47
29_79bdcf02-b08a-11e3-99ce-22000ad02fa9	خالد	31_657	'سقطره انا اسف بطردك 	2014-07-21 13:43:11	2014-07-21 20:43:11
31_19cc9350-c030-11e3-a92c-12313b09a242	المري	31_657	'مايحتاج اسئل اعرف كل شب	2014-07-21 15:19:18	2014-07-21 22:19:18
29_eb65b175-b400-11e3-a92c-12313b09a242	بلهول	31_657	'مشكورين	2014-07-20 19:59:02	2014-07-21 02:59:02
29_79bdcf02-b08a-11e3-99ce-22000ad02fa9	خالد	31_657	'انا من دار العز 	2014-07-20 20:35:03	2014-07-21 03:35:03
29_6bd675b5-b666-11e3-a92c-12313b09a242	سقطره	31_657	'تسلمولي الدوحه والفرسان 	2014-07-21 02:20:39	2014-07-21 09:20:39
31_61413a01-c6d7-11e3-a92c-12313b09a242	الهملة	31_657	'فطر	2014-07-21 09:16:50	2014-07-21 16:16:50
29_6bd675b5-b666-11e3-a92c-12313b09a242	سقطره	31_657	'افااا ليهه	2014-07-21 13:43:24	2014-07-21 20:43:24
29_620b7e37-af1c-11e3-99ce-22000ad02fa9	الفرسان	31_657	'واخر مره طلع بسبب فارس ال مره	2014-07-21 15:19:19	2014-07-21 22:19:19
31_40770ff7-c6db-11e3-a92c-12313b09a242	المحرق	31_657	'السلام	2014-07-20 19:59:03	2014-07-21 02:59:03
31_10e0439f-09f2-11e4-b281-22000ad2b690	الجويه	31_657	'هههههه	2014-07-20 20:35:04	2014-07-21 03:35:04
29_620b7e37-af1c-11e3-99ce-22000ad02fa9	الفرسان	31_657	'سلام ع الحلوين بس	2014-07-21 02:21:40	2014-07-21 09:21:40
31_61413a01-c6d7-11e3-a92c-12313b09a242	الهملة	31_657	'ههههه	2014-07-21 09:16:52	2014-07-21 16:16:52
29_79bdcf02-b08a-11e3-99ce-22000ad02fa9	خالد	31_657	'ماوصلت ٩٩٩٩٩٩٩٩.٩٩ خنجر 	2014-07-21 13:43:55	2014-07-21 20:43:55
31_19cc9350-c030-11e3-a92c-12313b09a242	المري	31_657	'شي	2014-07-21 15:19:20	2014-07-21 22:19:20
31_61413a01-c6d7-11e3-a92c-12313b09a242	الهملة	31_657	'لان فطر	2014-07-20 19:59:05	2014-07-21 02:59:05
31_10e0439f-09f2-11e4-b281-22000ad2b690	الجويه	31_657	'ونعم	2014-07-20 20:35:11	2014-07-21 03:35:11
29_6bd675b5-b666-11e3-a92c-12313b09a242	سقطره	31_657	'هههههه	2014-07-21 02:22:21	2014-07-21 09:22:21
31_40770ff7-c6db-11e3-a92c-12313b09a242	المحرق	31_657	'انتو سن	2014-07-21 09:16:54	2014-07-21 16:16:54
29_6bd675b5-b666-11e3-a92c-12313b09a242	سقطره	31_657	'صااحب اللعبه ما يقدرر. يوصل زي كذاا 	2014-07-21 13:44:11	2014-07-21 20:44:11
31_19cc9350-c030-11e3-a92c-12313b09a242	المري	31_657	'مااخابر احد طلع بسبة الفتى	2014-07-21 15:19:28	2014-07-21 22:19:28
31_61413a01-c6d7-11e3-a92c-12313b09a242	الهملة	31_657	'قال سبانا	2014-07-20 19:59:22	2014-07-21 02:59:22
29_79bdcf02-b08a-11e3-99ce-22000ad02fa9	خالد	31_657	'هههههههه	2014-07-20 20:35:12	2014-07-21 03:35:12
29_6bd675b5-b666-11e3-a92c-12313b09a242	سقطره	31_657	'الفرساان 	2014-07-21 02:23:04	2014-07-21 09:23:04
31_61413a01-c6d7-11e3-a92c-12313b09a242	الهملة	31_657	'قال ثور	2014-07-21 09:16:56	2014-07-21 16:16:56
29_6bd675b5-b666-11e3-a92c-12313b09a242	سقطره	31_657	'ههههههههه	2014-07-21 13:44:14	2014-07-21 20:44:14
29_620b7e37-af1c-11e3-99ce-22000ad02fa9	الفرسان	31_657	'وقال ما برد الا من ينطرد فارس ال مره	2014-07-21 15:19:32	2014-07-21 22:19:32
31_61413a01-c6d7-11e3-a92c-12313b09a242	الهملة	31_657	'روح تحت شوف شنو يقول	2014-07-20 19:59:29	2014-07-21 02:59:29
31_6a000e35-bd10-11e3-a92c-12313b09a242	المملكة	31_657	'هههههههه	2014-07-20 20:35:12	2014-07-21 03:35:12
29_6bd675b5-b666-11e3-a92c-12313b09a242	سقطره	31_657	'ف يوم شريت لؤلؤ؟؟؟ 	2014-07-21 02:23:31	2014-07-21 09:23:31
31_f627f056-ba76-11e3-a92c-12313b09a242	الغالية	31_657	'شدخل افتخر وينتحر احد تكلم ؟	2014-07-21 09:16:57	2014-07-21 16:16:57
29_6bd675b5-b666-11e3-a92c-12313b09a242	سقطره	31_657	'بعدني احين ابي انزززل مستوااي اكثر 	2014-07-21 13:44:42	2014-07-21 20:44:42
31_8ce6016e-d2b7-11e3-a92c-12313b09a242	الـفتى الـمشرقي	31_657	'وقف	2014-07-21 15:19:34	2014-07-21 22:19:34
29_79bdcf02-b08a-11e3-99ce-22000ad02fa9	خالد	31_657	'من غير ماتقول 	2014-07-20 19:59:53	2014-07-21 02:59:53
29_79bdcf02-b08a-11e3-99ce-22000ad02fa9	خالد	31_657	'ماعليك زود 	2014-07-20 20:35:20	2014-07-21 03:35:20
29_620b7e37-af1c-11e3-99ce-22000ad02fa9	الفرسان	31_657	'وايد	2014-07-21 02:26:25	2014-07-21 09:26:25
31_61413a01-c6d7-11e3-a92c-12313b09a242	الهملة	31_657	'لا ههههه	2014-07-21 09:17:06	2014-07-21 16:17:06
29_6bd675b5-b666-11e3-a92c-12313b09a242	سقطره	31_657	'احين بس اهجم عشان خاطر الموارد 	2014-07-21 13:45:25	2014-07-21 20:45:25
29_620b7e37-af1c-11e3-99ce-22000ad02fa9	الفرسان	31_657	'بس رديت وفارس ال مره باقي	2014-07-21 15:19:43	2014-07-21 22:19:43
31_61413a01-c6d7-11e3-a92c-12313b09a242	الهملة	31_657	'شكراااا	2014-07-20 19:59:56	2014-07-21 02:59:56
31_10e0439f-09f2-11e4-b281-22000ad2b690	الجويه	31_657	'هههه	2014-07-20 20:35:24	2014-07-21 03:35:24
29_620b7e37-af1c-11e3-99ce-22000ad02fa9	الفرسان	31_657	'ههههه	2014-07-21 02:26:28	2014-07-21 09:26:28
31_f627f056-ba76-11e3-a92c-12313b09a242	الغالية	31_657	'انا ماعندي مذهب ليحين ابحث عن الحقيقه	2014-07-21 09:17:25	2014-07-21 16:17:25
29_6bd675b5-b666-11e3-a92c-12313b09a242	سقطره	31_657	'من اطوور قبيلتي تعاالي شوفني بعدين 	2014-07-21 13:45:38	2014-07-21 20:45:38
31_8ce6016e-d2b7-11e3-a92c-12313b09a242	الـفتى الـمشرقي	31_657	'وقف 	2014-07-21 15:19:43	2014-07-21 22:19:43
29_79bdcf02-b08a-11e3-99ce-22000ad02fa9	خالد	31_657	'انا اتابع بصمت 	2014-07-20 20:00:06	2014-07-21 03:00:06
31_10e0439f-09f2-11e4-b281-22000ad2b690	الجويه	31_657	'تسلم ههههه	2014-07-20 20:35:30	2014-07-21 03:35:30
29_620b7e37-af1c-11e3-99ce-22000ad02fa9	الفرسان	31_657	'بس زمان 	2014-07-21 02:26:37	2014-07-21 09:26:37
31_61413a01-c6d7-11e3-a92c-12313b09a242	الهملة	31_657	'انت من وين	2014-07-21 09:17:34	2014-07-21 16:17:34
29_79bdcf02-b08a-11e3-99ce-22000ad02fa9	خالد	31_657	'الي يبي قوات يطلب بسرعه 	2014-07-21 13:45:59	2014-07-21 20:45:59
31_8ce6016e-d2b7-11e3-a92c-12313b09a242	الـفتى الـمشرقي	31_657	'خالد طلبني انسا كلامه	2014-07-21 15:19:58	2014-07-21 22:19:58
31_40770ff7-c6db-11e3-a92c-12313b09a242	المحرق	31_657	'جافيت شنو كتب	2014-07-20 20:00:31	2014-07-21 03:00:31
31_4691c489-f26f-11e3-b281-22000ad2b690	الخبز	31_657	'صبحكم الله بالخير	2014-07-20 20:35:49	2014-07-21 03:35:49
29_620b7e37-af1c-11e3-99ce-22000ad02fa9	الفرسان	31_657	'الحين خلاص وقفت 	2014-07-21 02:26:44	2014-07-21 09:26:44
29_6bd675b5-b666-11e3-a92c-12313b09a242	سقطره	31_657	'الغااليه 	2014-07-21 09:17:43	2014-07-21 16:17:43
29_6bd675b5-b666-11e3-a92c-12313b09a242	سقطره	31_657	'بخلي صاحب اللعبه يخليني اكوون شررريك معااه 	2014-07-21 13:46:02	2014-07-21 20:46:02
31_8ce6016e-d2b7-11e3-a92c-12313b09a242	الـفتى الـمشرقي	31_657	'واخليه لوجه خالد	2014-07-21 15:20:07	2014-07-21 22:20:07
31_61413a01-c6d7-11e3-a92c-12313b09a242	الهملة	31_657	'يقول شي وصخ	2014-07-20 20:00:35	2014-07-21 03:00:35
31_10e0439f-09f2-11e4-b281-22000ad2b690	الجويه	31_657	'صباحك الله بنور	2014-07-20 20:35:57	2014-07-21 03:35:57
29_6bd675b5-b666-11e3-a92c-12313b09a242	سقطره	31_657	'من وين تااااخذ؟؟؟	2014-07-21 02:26:45	2014-07-21 09:26:45
29_6bd675b5-b666-11e3-a92c-12313b09a242	سقطره	31_657	'شلوووووون	2014-07-21 09:17:48	2014-07-21 16:17:48
29_79bdcf02-b08a-11e3-99ce-22000ad02fa9	خالد	31_657	'ههههههههه	2014-07-21 13:46:29	2014-07-21 20:46:29
29_620b7e37-af1c-11e3-99ce-22000ad02fa9	الفرسان	31_657	'ههههه	2014-07-21 15:20:07	2014-07-21 22:20:07
31_61413a01-c6d7-11e3-a92c-12313b09a242	الهملة	31_657	'اقول	2014-07-20 20:00:45	2014-07-21 03:00:45
31_6a000e35-bd10-11e3-a92c-12313b09a242	المملكة	31_657	'شلون يعني ننام بدون درع 	2014-07-20 20:36:06	2014-07-21 03:36:06
29_6bd675b5-b666-11e3-a92c-12313b09a242	سقطره	31_657	'اي احين تفووز ههههه	2014-07-21 02:26:52	2014-07-21 09:26:52
31_40770ff7-c6db-11e3-a92c-12313b09a242	المحرق	31_657	'انت من المرق	2014-07-21 09:17:49	2014-07-21 16:17:49
29_6bd675b5-b666-11e3-a92c-12313b09a242	سقطره	31_657	'تم 	2014-07-21 13:47:21	2014-07-21 20:47:21
29_620b7e37-af1c-11e3-99ce-22000ad02fa9	الفرسان	31_657	'ادري الاتفاق بيني وبين خالد 	2014-07-21 15:20:29	2014-07-21 22:20:29
31_40770ff7-c6db-11e3-a92c-12313b09a242	المحرق	31_657	'السلام	2014-07-20 17:24:52	2014-07-21 00:24:52
29_79bdcf02-b08a-11e3-99ce-22000ad02fa9	خالد	31_657	'شنو قال فديتك 	2014-07-20 20:01:07	2014-07-21 03:01:07
31_10e0439f-09f2-11e4-b281-22000ad2b690	الجويه	31_657	'خالد قريتك قويه مشاء الله	2014-07-20 20:36:16	2014-07-21 03:36:16
31_f627f056-ba76-11e3-a92c-12313b09a242	الغالية	31_657	'هلا سقطره 	2014-07-21 09:17:51	2014-07-21 16:17:51
29_79bdcf02-b08a-11e3-99ce-22000ad02fa9	خالد	31_657	'من يبي قوات بعد بسرعه 	2014-07-21 13:48:06	2014-07-21 20:48:06
31_8ce6016e-d2b7-11e3-a92c-12313b09a242	الـفتى الـمشرقي	31_657	'وبعدين طلع فارس ال مره قبل المسابقه وقال انت يالفتى خاين ومدري ويش	2014-07-21 15:21:00	2014-07-21 22:21:00
31_40770ff7-c6db-11e3-a92c-12313b09a242	المحرق	31_657	'قال روحو شربو حليب من امكم	2014-07-20 20:01:14	2014-07-21 03:01:14
29_79bdcf02-b08a-11e3-99ce-22000ad02fa9	خالد	31_657	'صبحك الله بالنور والسعاده 	2014-07-20 20:36:37	2014-07-21 03:36:37
29_620b7e37-af1c-11e3-99ce-22000ad02fa9	الفرسان	31_657	'الي نفوز فيه استخدمه للهجوم عشان اجهز الجيش بسرعه	2014-07-21 02:27:33	2014-07-21 09:27:33
31_40770ff7-c6db-11e3-a92c-12313b09a242	المحرق	31_657	'المحرق	2014-07-21 09:17:57	2014-07-21 16:17:57
29_6bd675b5-b666-11e3-a92c-12313b09a242	سقطره	31_657	'هاليومين معذب احمر العين 	2014-07-21 13:48:07	2014-07-21 20:48:07
31_8ce6016e-d2b7-11e3-a92c-12313b09a242	الـفتى الـمشرقي	31_657	'ولا رديت عليه	2014-07-21 15:21:07	2014-07-21 22:21:07
31_61413a01-c6d7-11e3-a92c-12313b09a242	الهملة	31_657	'اي جذي قال	2014-07-20 20:01:23	2014-07-21 03:01:23
31_6a000e35-bd10-11e3-a92c-12313b09a242	المملكة	31_657	'خالد ملك الفزعة	2014-07-20 20:36:47	2014-07-21 03:36:47
29_6bd675b5-b666-11e3-a92c-12313b09a242	سقطره	31_657	'حلووو	2014-07-21 02:27:46	2014-07-21 09:27:46
31_f627f056-ba76-11e3-a92c-12313b09a242	الغالية	31_657	'من الكتب 	2014-07-21 09:18:03	2014-07-21 16:18:03
29_6bd675b5-b666-11e3-a92c-12313b09a242	سقطره	31_657	'عندي فل 	2014-07-21 13:48:13	2014-07-21 20:48:13
29_620b7e37-af1c-11e3-99ce-22000ad02fa9	الفرسان	31_657	'انت الي طلعت اخذت اللولو وطلعت هههه	2014-07-21 15:21:28	2014-07-21 22:21:28
31_61413a01-c6d7-11e3-a92c-12313b09a242	الهملة	31_657	'وعليكم السلام	2014-07-20 17:25:49	2014-07-21 00:25:49
31_8ce6016e-d2b7-11e3-a92c-12313b09a242	الـفتى الـمشرقي	31_657	'افا	2014-07-20 20:01:28	2014-07-21 03:01:28
29_79bdcf02-b08a-11e3-99ce-22000ad02fa9	خالد	31_657	'ماتغلى عليك 	2014-07-20 20:36:49	2014-07-21 03:36:49
31_61413a01-c6d7-11e3-a92c-12313b09a242	الهملة	31_657	'انت من وين	2014-07-21 09:18:08	2014-07-21 16:18:08
31_69d5feff-bdca-11e3-a92c-12313b09a242	الدوحة	31_657	'يسلمو	2014-07-21 13:48:30	2014-07-21 20:48:30
31_8ce6016e-d2b7-11e3-a92c-12313b09a242	الـفتى الـمشرقي	31_657	'اي اخذها 	2014-07-21 15:21:55	2014-07-21 22:21:55
29_79bdcf02-b08a-11e3-99ce-22000ad02fa9	خالد	31_657	'يقصد من 	2014-07-20 20:01:32	2014-07-21 03:01:32
29_79bdcf02-b08a-11e3-99ce-22000ad02fa9	خالد	31_657	'انا حالي من حالكم لاني ملك ولا اي شي 	2014-07-20 20:37:11	2014-07-21 03:37:11
29_6bd675b5-b666-11e3-a92c-12313b09a242	سقطره	31_657	'لحد احين تبحثين عن مذهب ههههه	2014-07-21 09:18:09	2014-07-21 16:18:09
29_79bdcf02-b08a-11e3-99ce-22000ad02fa9	خالد	31_657	'الي يبي عندي له كلاب زينين 	2014-07-21 13:49:30	2014-07-21 20:49:30
31_19cc9350-c030-11e3-a92c-12313b09a242	المري	31_657	'الفتى مستحيل يخون 	2014-07-21 15:21:55	2014-07-21 22:21:55
31_61413a01-c6d7-11e3-a92c-12313b09a242	الهملة	31_657	'رجعنا دوار	2014-07-20 17:26:07	2014-07-21 00:26:07
31_40770ff7-c6db-11e3-a92c-12313b09a242	المحرق	31_657	'انا معا الهمل	2014-07-20 20:01:45	2014-07-21 03:01:45
29_79bdcf02-b08a-11e3-99ce-22000ad02fa9	خالد	31_657	'يالفتى 	2014-07-20 20:37:15	2014-07-21 03:37:15
29_6bd675b5-b666-11e3-a92c-12313b09a242	سقطره	31_657	'انا ابي اخذ لؤلؤ عشان العماال بس 	2014-07-21 02:28:04	2014-07-21 09:28:04
31_f627f056-ba76-11e3-a92c-12313b09a242	الغالية	31_657	'اقرا في جميع المذاهب الاربع للسنه والاني عشريه للشيعه	2014-07-21 09:18:28	2014-07-21 16:18:28
29_6bd675b5-b666-11e3-a92c-12313b09a242	سقطره	31_657	'باقي يومين و١٧ ساعه ويجهز العملاق المستوى ٥ 	2014-07-21 13:49:45	2014-07-21 20:49:45
29_620b7e37-af1c-11e3-99ce-22000ad02fa9	الفرسان	31_657	'ايه لانك تحب تهجم ع اعضاء القبيله تتحجج بالدرع	2014-07-21 15:22:06	2014-07-21 22:22:06
31_40770ff7-c6db-11e3-a92c-12313b09a242	المحرق	31_657	'شحوال الهمل	2014-07-20 17:26:09	2014-07-21 00:26:09
29_79bdcf02-b08a-11e3-99ce-22000ad02fa9	خالد	31_657	'يالفتى 	2014-07-20 20:01:45	2014-07-21 03:01:45
31_8ce6016e-d2b7-11e3-a92c-12313b09a242	الـفتى الـمشرقي	31_657	'ارحب	2014-07-20 20:38:31	2014-07-21 03:38:31
31_f627f056-ba76-11e3-a92c-12313b09a242	الغالية	31_657	'واشوف اعتدال سماحة فضل الله واقارن بالسستاني 	2014-07-21 09:18:47	2014-07-21 16:18:47
29_79bdcf02-b08a-11e3-99ce-22000ad02fa9	خالد	31_657	'كفووو 	2014-07-21 13:50:00	2014-07-21 20:50:00
29_620b7e37-af1c-11e3-99ce-22000ad02fa9	الفرسان	31_657	'انا ما قلت يخون يا المري واوقف مع الحق 	2014-07-21 15:22:23	2014-07-21 22:22:23
31_8ce6016e-d2b7-11e3-a92c-12313b09a242	الـفتى الـمشرقي	31_657	'هلا	2014-07-20 20:01:53	2014-07-21 03:01:53
29_79bdcf02-b08a-11e3-99ce-22000ad02fa9	خالد	31_657	'وييييييينك يالذيب 	2014-07-20 20:38:35	2014-07-21 03:38:35
29_620b7e37-af1c-11e3-99ce-22000ad02fa9	الفرسان	31_657	'لا تاخذ 	2014-07-21 02:28:17	2014-07-21 09:28:17
31_40770ff7-c6db-11e3-a92c-12313b09a242	المحرق	31_657	'لا تستهبا	2014-07-21 09:18:54	2014-07-21 16:18:54
29_6bd675b5-b666-11e3-a92c-12313b09a242	سقطره	31_657	'ومن بعدها بطور الاسهم 	2014-07-21 13:50:33	2014-07-21 20:50:33
31_8ce6016e-d2b7-11e3-a92c-12313b09a242	الـفتى الـمشرقي	31_657	'ي ولد ماتكلم االا قبل المسابقه بعشر دقايق	2014-07-21 15:22:23	2014-07-21 22:22:23
29_79bdcf02-b08a-11e3-99ce-22000ad02fa9	خالد	31_657	'والفتى كان موجود ولا قاله شي 	2014-07-20 20:02:00	2014-07-21 03:02:00
31_8ce6016e-d2b7-11e3-a92c-12313b09a242	الـفتى الـمشرقي	31_657	'تم دعس الريان	2014-07-20 20:38:55	2014-07-21 03:38:55
29_6bd675b5-b666-11e3-a92c-12313b09a242	سقطره	31_657	'كيف 	2014-07-21 02:28:24	2014-07-21 09:28:24
31_61413a01-c6d7-11e3-a92c-12313b09a242	الهملة	31_657	'لاتستهبل	2014-07-21 09:18:59	2014-07-21 16:18:59
29_6bd675b5-b666-11e3-a92c-12313b09a242	سقطره	31_657	'ويكفيني 	2014-07-21 13:50:47	2014-07-21 20:50:47
29_620b7e37-af1c-11e3-99ce-22000ad02fa9	الفرسان	31_657	'واش دخلك فيه	2014-07-21 15:22:35	2014-07-21 22:22:35
31_61413a01-c6d7-11e3-a92c-12313b09a242	الهملة	31_657	'ههههههه	2014-07-20 17:26:27	2014-07-21 00:26:27
29_79bdcf02-b08a-11e3-99ce-22000ad02fa9	خالد	31_657	'تسكت عن الغلط 	2014-07-20 20:02:06	2014-07-21 03:02:06
29_79bdcf02-b08a-11e3-99ce-22000ad02fa9	خالد	31_657	'مارحبت بالشباب 	2014-07-20 20:38:57	2014-07-21 03:38:57
29_620b7e37-af1c-11e3-99ce-22000ad02fa9	الفرسان	31_657	'العب واستمتع وانسى هالموضوع	2014-07-21 02:28:28	2014-07-21 09:28:28
31_f627f056-ba76-11e3-a92c-12313b09a242	الغالية	31_657	'وموخرا اقرا للاباضيه	2014-07-21 09:19:00	2014-07-21 16:19:00
29_6bd675b5-b666-11e3-a92c-12313b09a242	سقطره	31_657	'يبقالي الفاارس والاموور طيبه 	2014-07-21 13:51:17	2014-07-21 20:51:17
29_620b7e37-af1c-11e3-99ce-22000ad02fa9	الفرسان	31_657	'خلك ف حالك	2014-07-21 15:22:41	2014-07-21 22:22:41
31_61413a01-c6d7-11e3-a92c-12313b09a242	الهملة	31_657	'اي	2014-07-20 20:02:07	2014-07-21 03:02:07
31_8ce6016e-d2b7-11e3-a92c-12313b09a242	الـفتى الـمشرقي	31_657	'ارحبوووو ارحبوووو ارحبووووو	2014-07-20 20:39:12	2014-07-21 03:39:12
29_6bd675b5-b666-11e3-a92c-12313b09a242	سقطره	31_657	'مش مكفيني عاملين بس 	2014-07-21 02:28:45	2014-07-21 09:28:45
31_61413a01-c6d7-11e3-a92c-12313b09a242	الهملة	31_657	'هههههه	2014-07-21 09:19:02	2014-07-21 16:19:02
29_6bd675b5-b666-11e3-a92c-12313b09a242	سقطره	31_657	'يا اميرررر 	2014-07-21 13:52:05	2014-07-21 20:52:05
29_6bd675b5-b666-11e3-a92c-12313b09a242	سقطره	31_657	'وشو يالرربع 	2014-07-21 15:22:45	2014-07-21 22:22:45
